opportunity_id,account_name,owner,segment,region,stage,amount,probability,expected_close_date,is_closed_won,created_date,join_key
OPP_02397,Account_2397,Rep_17,Mid,APAC,Proposal,3669,0.334339492084622,2025-01-16,0,2024-10-03,1
OPP_02398,Account_2398,Rep_1,SMB,AMER,Proposal,50427,0.20804266561640022,2025-02-13,0,2024-01-08,1
OPP_02399,Account_2399,Rep_18,Mid,APAC,Negotiation,82617,0.40747414468142185,2025-02-19,1,2024-02-05,1
OPP_02400,Account_2400,Rep_20,SMB,EMEA,Closed Lost,13938,0.5910351339737648,2025-05-14,0,2024-05-03,1
OPP_02401,Account_2401,Rep_17,SMB,EMEA,Negotiation,6717,0.4515423803643223,2025-01-18,0,2024-01-09,1
OPP_02402,Account_2402,Rep_15,Mid,EMEA,Closed Lost,78818,0.3820481518665729,2025-05-27,0,2024-02-09,1
OPP_02403,Account_2403,Rep_11,SMB,EMEA,Negotiation,48659,0.7600353053626279,2025-02-20,0,2024-06-27,1
OPP_02404,Account_2404,Rep_13,SMB,AMER,Proposal,65575,0.039028565480742294,2025-01-03,0,2024-05-08,1
OPP_02405,Account_2405,Rep_1,Enterprise,EMEA,Closed Lost,80737,0.747374378703645,2025-03-30,1,2024-03-08,1
OPP_02406,Account_2406,Rep_17,Enterprise,EMEA,Proposal,17289,0.39114234136890286,2025-02-23,0,2024-06-02,1
OPP_02407,Account_2407,Rep_6,SMB,APAC,Closed Lost,25406,0.4843781979774421,2025-02-18,0,2024-01-03,1
OPP_02408,Account_2408,Rep_4,SMB,EMEA,Proposal,97822,0.39452733245597826,2025-01-28,0,2024-12-29,1
OPP_02409,Account_2409,Rep_20,SMB,AMER,Qualification,13873,0.8085776211078237,2025-02-07,1,2024-09-21,1
OPP_02410,Account_2410,Rep_16,SMB,EMEA,Closed Lost,83048,0.2538043006389481,2025-01-28,0,2024-01-04,1
OPP_02411,Account_2411,Rep_15,Enterprise,AMER,Negotiation,95463,0.5023472739443872,2025-02-01,0,2024-09-18,1
OPP_02412,Account_2412,Rep_15,SMB,EMEA,Closed Lost,24461,0.6054877303719993,2025-02-10,0,2024-11-24,1
OPP_02413,Account_2413,Rep_6,Enterprise,APAC,Closed Lost,21710,0.17779944642296647,2025-02-05,0,2024-10-08,1
OPP_02414,Account_2414,Rep_15,SMB,APAC,Qualification,86488,0.31602036591076926,2025-04-13,0,2024-03-25,1
OPP_02415,Account_2415,Rep_14,Enterprise,EMEA,Negotiation,14448,0.4703642933003542,2025-02-05,0,2024-12-07,1
OPP_02416,Account_2416,Rep_11,SMB,EMEA,Proposal,16198,0.3226669930631251,2025-04-17,0,2024-02-04,1
OPP_02417,Account_2417,Rep_7,Enterprise,AMER,Negotiation,74158,0.33688164575616997,2025-05-06,1,2024-04-23,1
OPP_02418,Account_2418,Rep_9,SMB,APAC,Closed Won,68938,0.43002746738471254,2025-03-28,0,2024-02-28,1
OPP_02419,Account_2419,Rep_16,Mid,EMEA,Proposal,51799,0.6299162663292346,2025-03-07,0,2024-02-07,1
OPP_02420,Account_2420,Rep_5,SMB,EMEA,Negotiation,95003,0.4314564446243711,2025-05-18,0,2024-02-02,1
OPP_02421,Account_2421,Rep_20,SMB,EMEA,Closed Won,35961,0.7156852388945893,2025-03-11,0,2024-07-21,1
OPP_02422,Account_2422,Rep_10,Enterprise,APAC,Qualification,44007,0.30044844346812905,2025-03-20,0,2024-07-20,1
OPP_02423,Account_2423,Rep_18,Enterprise,APAC,Closed Won,66470,0.2496155479053095,2025-04-03,0,2024-04-09,1
OPP_02424,Account_2424,Rep_3,Enterprise,APAC,Negotiation,53256,0.8852690811442268,2025-04-02,0,2024-10-27,1
OPP_02425,Account_2425,Rep_13,Mid,APAC,Closed Lost,21739,0.3684083744668977,2025-01-22,0,2024-10-30,1
OPP_02426,Account_2426,Rep_11,Enterprise,APAC,Proposal,85054,0.237817598585568,2025-01-20,0,2024-04-27,1
OPP_02427,Account_2427,Rep_17,SMB,APAC,Qualification,59186,0.15158921164563388,2025-02-02,0,2024-08-30,1
OPP_02428,Account_2428,Rep_13,SMB,EMEA,Negotiation,27547,0.7150206907617878,2025-05-23,0,2024-01-29,1
OPP_02429,Account_2429,Rep_6,SMB,EMEA,Qualification,95472,0.43173909706798813,2025-05-15,0,2024-08-14,1
OPP_02430,Account_2430,Rep_17,Mid,AMER,Closed Lost,86823,0.4492580529867203,2025-03-31,0,2024-12-05,1
OPP_02431,Account_2431,Rep_13,SMB,APAC,Qualification,52431,0.4681596576826721,2025-02-19,0,2024-07-31,1
OPP_02432,Account_2432,Rep_19,SMB,EMEA,Closed Won,26476,0.7025885769339563,2025-01-10,0,2024-07-05,1
OPP_02433,Account_2433,Rep_19,Mid,EMEA,Negotiation,79411,0.4640940332048159,2025-03-20,0,2024-04-22,1
OPP_02434,Account_2434,Rep_10,Enterprise,APAC,Proposal,11686,0.9688107557665253,2025-02-06,1,2024-10-25,1
OPP_02435,Account_2435,Rep_3,SMB,AMER,Qualification,18536,0.5267521148108458,2025-02-28,0,2024-06-09,1
OPP_02436,Account_2436,Rep_14,SMB,APAC,Negotiation,35062,0.7123569533916643,2025-03-29,1,2024-01-19,1
OPP_02437,Account_2437,Rep_19,SMB,AMER,Negotiation,49216,0.6610479715808814,2025-04-14,0,2024-09-20,1
OPP_02438,Account_2438,Rep_5,SMB,AMER,Proposal,26041,0.4927105359483925,2025-03-04,0,2024-06-07,1
OPP_02439,Account_2439,Rep_5,SMB,EMEA,Closed Lost,32653,0.38260580279590733,2025-01-21,0,2024-01-11,1
OPP_02440,Account_2440,Rep_20,Mid,EMEA,Proposal,22673,0.5663927857133108,2025-04-14,0,2024-01-08,1
OPP_02441,Account_2441,Rep_17,Mid,EMEA,Proposal,11367,0.6020197462414546,2025-03-20,0,2024-06-01,1
OPP_02442,Account_2442,Rep_10,Mid,EMEA,Negotiation,20629,0.3854827903746946,2025-02-06,0,2024-04-22,1
OPP_02443,Account_2443,Rep_5,SMB,EMEA,Qualification,89636,0.5332677731901312,2025-02-14,0,2024-05-27,1
OPP_02444,Account_2444,Rep_4,Enterprise,APAC,Closed Lost,73190,0.7472409956519193,2025-05-22,0,2024-02-07,1
OPP_02445,Account_2445,Rep_6,SMB,APAC,Proposal,26063,0.9139895478139357,2025-02-12,0,2024-05-14,1
OPP_02446,Account_2446,Rep_4,Mid,EMEA,Qualification,20322,0.6708738640698843,2025-04-26,0,2024-08-22,1
OPP_02447,Account_2447,Rep_7,Enterprise,EMEA,Proposal,85546,0.8725519372760564,2025-03-26,0,2024-09-11,1
OPP_02448,Account_2448,Rep_7,SMB,AMER,Negotiation,13693,0.3741251577587088,2025-03-25,0,2024-03-14,1
OPP_02449,Account_2449,Rep_18,SMB,APAC,Negotiation,10241,0.6403764504118588,2025-06-10,0,2024-11-23,1
OPP_02450,Account_2450,Rep_3,Enterprise,AMER,Negotiation,30778,0.7677039017162545,2025-01-03,0,2024-12-27,1
OPP_02451,Account_2451,Rep_1,SMB,APAC,Qualification,13651,0.32073333340560084,2025-04-14,0,2024-10-02,1
OPP_02452,Account_2452,Rep_4,Mid,EMEA,Proposal,26966,0.40288197759099814,2025-03-28,0,2024-07-27,1
OPP_02453,Account_2453,Rep_6,SMB,EMEA,Closed Won,10275,0.8475809523670501,2025-06-21,0,2024-09-23,1
OPP_02454,Account_2454,Rep_9,Mid,EMEA,Qualification,46606,0.304980228842612,2025-04-21,0,2024-05-23,1
OPP_02455,Account_2455,Rep_14,SMB,APAC,Closed Lost,2658,0.23177399346885785,2025-03-28,1,2024-02-11,1
OPP_02456,Account_2456,Rep_12,SMB,EMEA,Qualification,95499,0.8055963147279023,2025-04-01,0,2024-08-11,1
OPP_02457,Account_2457,Rep_20,Mid,AMER,Closed Won,73468,0.7393526449960877,2025-02-04,0,2024-12-11,1
OPP_02458,Account_2458,Rep_4,SMB,EMEA,Proposal,15248,0.5864240487967539,2025-06-02,0,2024-02-21,1
OPP_02459,Account_2459,Rep_12,SMB,EMEA,Negotiation,25437,0.4908578490708345,2025-04-06,0,2024-11-03,1
OPP_02460,Account_2460,Rep_10,SMB,AMER,Qualification,40727,0.4122950988790036,2025-03-27,0,2024-05-16,1
OPP_02461,Account_2461,Rep_7,SMB,AMER,Qualification,19201,0.5563897747618103,2025-05-16,0,2024-07-13,1
OPP_02462,Account_2462,Rep_3,SMB,EMEA,Qualification,42150,0.81596139148031,2025-04-26,0,2024-04-04,1
OPP_02463,Account_2463,Rep_14,SMB,APAC,Qualification,90891,0.5477132252284151,2025-05-26,0,2024-09-14,1
OPP_02464,Account_2464,Rep_10,Enterprise,AMER,Proposal,15999,0.9333918534493932,2025-04-02,0,2024-01-25,1
OPP_02465,Account_2465,Rep_16,SMB,EMEA,Negotiation,7376,0.3204116028719539,2025-06-05,0,2024-08-19,1
OPP_02466,Account_2466,Rep_16,Mid,APAC,Negotiation,52673,0.49606384913434615,2025-05-20,0,2024-11-27,1
OPP_02467,Account_2467,Rep_10,SMB,APAC,Closed Won,4476,0.4253882664672169,2025-01-02,0,2024-04-03,1
OPP_02468,Account_2468,Rep_13,SMB,AMER,Negotiation,70902,0.2829716913675334,2025-06-14,0,2024-12-15,1
OPP_02469,Account_2469,Rep_6,Enterprise,APAC,Negotiation,92269,0.4693832533980689,2025-05-04,0,2024-08-08,1
OPP_02470,Account_2470,Rep_12,SMB,AMER,Proposal,78994,0.5834658603320879,2025-01-04,0,2024-10-23,1
OPP_02471,Account_2471,Rep_9,Enterprise,APAC,Proposal,63878,0.604846035990406,2025-06-18,0,2024-07-21,1
OPP_02472,Account_2472,Rep_13,SMB,AMER,Proposal,99331,0.9340904357889113,2025-06-22,0,2024-12-08,1
OPP_02473,Account_2473,Rep_4,Mid,EMEA,Closed Won,21615,0.5928934939447119,2025-04-19,0,2024-03-21,1
OPP_02474,Account_2474,Rep_11,Mid,EMEA,Qualification,12164,0.7300273607359232,2025-04-21,0,2024-07-23,1
OPP_02475,Account_2475,Rep_20,Enterprise,AMER,Qualification,40316,0.5132188492597952,2025-02-03,1,2024-03-17,1
OPP_02476,Account_2476,Rep_18,Mid,EMEA,Negotiation,69560,0.8356111200905191,2025-03-28,0,2024-02-07,1
OPP_02477,Account_2477,Rep_11,Mid,EMEA,Qualification,30559,0.9796898571176139,2025-01-13,0,2024-07-13,1
OPP_02478,Account_2478,Rep_4,SMB,APAC,Closed Lost,63968,0.60621702619519,2025-01-07,0,2024-02-11,1
OPP_02479,Account_2479,Rep_18,SMB,APAC,Closed Lost,67800,0.30146819690968374,2025-02-01,1,2024-06-30,1
OPP_02480,Account_2480,Rep_1,Enterprise,APAC,Qualification,10047,0.3902389954445663,2025-01-23,0,2024-09-01,1
OPP_02481,Account_2481,Rep_7,SMB,EMEA,Qualification,45985,0.5563868606410324,2025-06-26,0,2024-07-13,1
OPP_02482,Account_2482,Rep_6,SMB,APAC,Proposal,73123,0.5912996070501292,2025-02-16,0,2024-03-18,1
OPP_02483,Account_2483,Rep_15,Enterprise,APAC,Negotiation,7577,0.6396850268768743,2025-06-14,0,2024-11-15,1
OPP_02484,Account_2484,Rep_18,SMB,EMEA,Proposal,84171,0.5920395362460082,2025-06-25,0,2024-05-04,1
OPP_02485,Account_2485,Rep_11,Enterprise,EMEA,Closed Won,4870,0.5013969832511878,2025-01-29,0,2024-05-20,1
OPP_02486,Account_2486,Rep_20,Mid,AMER,Negotiation,35094,0.37276031175957425,2025-06-14,0,2024-01-27,1
OPP_02487,Account_2487,Rep_15,Mid,APAC,Proposal,56329,0.5802276522528459,2025-01-23,0,2024-11-10,1
OPP_02488,Account_2488,Rep_16,Enterprise,APAC,Qualification,10217,0.8709974714961313,2025-02-07,0,2024-11-16,1
OPP_02489,Account_2489,Rep_7,SMB,AMER,Closed Won,84138,0.7039857210855509,2025-05-07,0,2024-10-07,1
OPP_02490,Account_2490,Rep_10,SMB,APAC,Qualification,67141,0.6069407899272397,2025-02-13,0,2024-10-19,1
OPP_02491,Account_2491,Rep_12,Mid,AMER,Closed Won,23343,0.7059133847645502,2025-01-05,0,2024-08-29,1
OPP_02492,Account_2492,Rep_14,SMB,AMER,Proposal,51822,0.42578719421982947,2025-06-29,0,2024-08-23,1
OPP_02493,Account_2493,Rep_5,Mid,AMER,Negotiation,14003,0.3983469707833359,2025-02-09,0,2024-07-21,1
OPP_02494,Account_2494,Rep_18,Enterprise,APAC,Closed Lost,60538,0.3504429791268036,2025-05-19,0,2024-11-22,1
OPP_02495,Account_2495,Rep_5,Mid,AMER,Closed Lost,33089,0.4749426754461124,2025-03-19,0,2024-05-21,1
OPP_02496,Account_2496,Rep_3,SMB,AMER,Proposal,54595,0.415598820658184,2025-04-16,0,2024-04-03,1
OPP_02497,Account_2497,Rep_5,Enterprise,EMEA,Qualification,84197,0.7416549481304279,2025-05-10,1,2024-05-31,1
OPP_02498,Account_2498,Rep_17,Mid,EMEA,Closed Won,83318,0.40493531646356223,2025-06-12,0,2024-09-09,1
OPP_02499,Account_2499,Rep_19,Mid,APAC,Proposal,31029,0.3394556567550167,2025-06-22,0,2024-03-07,1
OPP_02500,Account_2500,Rep_19,SMB,APAC,Qualification,80023,0.8885154357661263,2025-02-18,0,2024-06-24,1
OPP_02501,Account_2501,Rep_12,Enterprise,EMEA,Closed Lost,52324,0.4097249537837313,2025-05-03,1,2024-04-12,1
OPP_02502,Account_2502,Rep_9,Mid,EMEA,Qualification,52962,0.5307056914500702,2025-02-04,0,2024-03-31,1
OPP_02503,Account_2503,Rep_1,Enterprise,EMEA,Qualification,40042,0.5902645649486823,2025-04-16,1,2024-07-11,1
OPP_02504,Account_2504,Rep_18,Enterprise,EMEA,Qualification,88601,0.27266137621583697,2025-03-13,0,2024-06-14,1
OPP_02505,Account_2505,Rep_4,SMB,EMEA,Negotiation,77380,0.7470967539006138,2025-06-09,0,2024-03-30,1
OPP_02506,Account_2506,Rep_10,Mid,EMEA,Negotiation,85859,0.6274238080822455,2025-04-19,0,2024-11-21,1
OPP_02507,Account_2507,Rep_7,Enterprise,AMER,Proposal,91933,0.8116768023761564,2025-05-05,0,2024-11-10,1
OPP_02508,Account_2508,Rep_1,SMB,APAC,Proposal,46957,0.36415561255637996,2025-03-12,0,2024-09-24,1
OPP_02509,Account_2509,Rep_17,Enterprise,EMEA,Proposal,83864,0.519825158495232,2025-02-08,0,2024-02-20,1
OPP_02510,Account_2510,Rep_2,Enterprise,APAC,Negotiation,44739,0.5078711509988391,2025-06-25,0,2024-06-14,1
OPP_02511,Account_2511,Rep_11,Mid,EMEA,Qualification,39733,0.5527776988700044,2025-04-01,1,2024-06-22,1
OPP_02512,Account_2512,Rep_9,Mid,AMER,Closed Lost,46389,0.2090770502845678,2025-02-06,0,2024-08-14,1
OPP_02513,Account_2513,Rep_7,Enterprise,AMER,Qualification,30715,0.5221672757384445,2025-03-22,1,2024-09-22,1
OPP_02514,Account_2514,Rep_17,Enterprise,APAC,Closed Lost,40116,0.21470721771525098,2025-05-12,0,2024-01-09,1
OPP_02515,Account_2515,Rep_17,SMB,AMER,Qualification,57922,0.5716668142393843,2025-01-23,0,2024-03-27,1
OPP_02516,Account_2516,Rep_2,SMB,APAC,Closed Won,57251,0.07427017509629602,2025-05-22,0,2024-04-03,1
OPP_02517,Account_2517,Rep_6,Mid,EMEA,Qualification,62794,0.12968263314188266,2025-01-05,0,2024-02-21,1
OPP_02518,Account_2518,Rep_14,Mid,APAC,Qualification,18580,0.6637097432879997,2025-04-20,0,2024-06-27,1
OPP_02519,Account_2519,Rep_6,Mid,AMER,Closed Lost,1823,0.39063230896104345,2025-06-01,0,2024-10-04,1
OPP_02520,Account_2520,Rep_2,Mid,EMEA,Closed Lost,93008,0.3024283852735518,2025-01-18,0,2024-08-26,1
OPP_02521,Account_2521,Rep_1,SMB,EMEA,Proposal,8084,0.7541691242151096,2025-01-27,0,2024-03-13,1
OPP_02522,Account_2522,Rep_10,Mid,AMER,Closed Won,78991,0.565525243465683,2025-01-24,0,2024-12-04,1
OPP_02523,Account_2523,Rep_5,SMB,APAC,Negotiation,11607,0.6744180391067568,2025-01-29,0,2024-03-12,1
OPP_02524,Account_2524,Rep_2,Mid,APAC,Closed Lost,83455,0.4667515855358339,2025-05-19,0,2024-03-08,1
OPP_02525,Account_2525,Rep_16,Mid,AMER,Proposal,85930,1.0,2025-05-26,1,2024-01-05,1
OPP_02526,Account_2526,Rep_2,SMB,EMEA,Negotiation,77355,0.379097227888041,2025-05-03,0,2024-12-04,1
OPP_02527,Account_2527,Rep_10,SMB,APAC,Proposal,12969,0.8488991098719776,2025-05-08,1,2024-08-25,1
OPP_02528,Account_2528,Rep_2,Mid,EMEA,Proposal,64059,0.48772679198001745,2025-04-22,0,2024-04-30,1
OPP_02529,Account_2529,Rep_16,Mid,EMEA,Closed Lost,18333,0.1690979210174508,2025-04-27,0,2024-07-29,1
OPP_02530,Account_2530,Rep_16,SMB,APAC,Qualification,78236,0.5965697491496217,2025-05-12,0,2024-09-18,1
OPP_02531,Account_2531,Rep_19,Enterprise,APAC,Qualification,98328,0.5629525122910327,2025-02-02,0,2024-11-20,1
OPP_02532,Account_2532,Rep_7,Mid,APAC,Negotiation,99847,0.289735637152154,2025-02-11,0,2024-02-27,1
OPP_02533,Account_2533,Rep_12,Enterprise,EMEA,Negotiation,37668,0.31555614457305703,2025-06-09,0,2024-02-12,1
OPP_02534,Account_2534,Rep_15,Mid,AMER,Qualification,12945,0.4950604713830016,2025-06-28,0,2024-07-15,1
OPP_02535,Account_2535,Rep_8,Mid,AMER,Proposal,47526,0.5699495630495963,2025-05-05,1,2024-03-12,1
OPP_02536,Account_2536,Rep_6,Enterprise,EMEA,Closed Lost,48717,0.00586734342411982,2025-01-04,0,2024-03-31,1
OPP_02537,Account_2537,Rep_10,Mid,APAC,Qualification,60426,0.7106242905047606,2025-01-20,0,2024-02-06,1
OPP_02538,Account_2538,Rep_3,Mid,AMER,Negotiation,85166,0.4011004052370045,2025-03-09,0,2024-11-09,1
OPP_02539,Account_2539,Rep_19,SMB,EMEA,Closed Won,91480,0.23365050312036473,2025-02-27,0,2024-08-24,1
OPP_02540,Account_2540,Rep_17,Mid,APAC,Proposal,89896,0.6882133102903861,2025-06-24,0,2024-10-19,1
OPP_02541,Account_2541,Rep_7,SMB,AMER,Closed Lost,79349,0.49527640411630874,2025-03-21,0,2024-06-02,1
OPP_02542,Account_2542,Rep_20,SMB,AMER,Closed Won,5601,0.7432331553564508,2025-05-14,0,2024-06-18,1
OPP_02543,Account_2543,Rep_4,SMB,AMER,Proposal,13930,0.5875904525959511,2025-04-05,0,2024-09-28,1
OPP_02544,Account_2544,Rep_14,SMB,AMER,Negotiation,5333,0.4996970994103908,2025-06-17,0,2024-04-19,1
OPP_02545,Account_2545,Rep_20,Enterprise,APAC,Negotiation,71935,0.4694540110039688,2025-05-31,1,2024-05-30,1
OPP_02546,Account_2546,Rep_15,SMB,APAC,Negotiation,18839,0.5965425521112275,2025-06-29,1,2024-05-10,1
OPP_02547,Account_2547,Rep_8,Mid,EMEA,Closed Lost,52337,0.4172937482381339,2025-01-04,0,2024-09-24,1
OPP_02548,Account_2548,Rep_15,Enterprise,APAC,Proposal,41204,0.32948548225070007,2025-06-14,0,2024-01-23,1
OPP_02549,Account_2549,Rep_20,Mid,EMEA,Proposal,21195,0.6219818245309288,2025-06-19,0,2024-05-18,1
OPP_02550,Account_2550,Rep_14,SMB,AMER,Qualification,28848,0.4711024317111141,2025-02-13,0,2024-11-03,1
OPP_02551,Account_2551,Rep_9,Mid,AMER,Qualification,90229,0.5067135296138012,2025-05-05,0,2024-08-26,1
OPP_02552,Account_2552,Rep_8,Mid,EMEA,Qualification,41854,0.7178759672309215,2025-02-11,0,2024-07-10,1
OPP_02553,Account_2553,Rep_17,Mid,AMER,Closed Lost,51998,0.4772246784528518,2025-01-29,1,2024-05-06,1
OPP_02554,Account_2554,Rep_2,Enterprise,AMER,Negotiation,68390,0.5030067851083581,2025-05-27,0,2024-01-29,1
OPP_02555,Account_2555,Rep_3,Enterprise,EMEA,Negotiation,32558,0.3800700977098136,2025-06-09,0,2024-04-30,1
OPP_02556,Account_2556,Rep_8,Mid,APAC,Negotiation,3985,0.5861479867963701,2025-02-13,0,2024-07-16,1
OPP_02557,Account_2557,Rep_12,SMB,APAC,Closed Won,62794,0.5699655825360176,2025-02-24,0,2024-06-22,1
OPP_02558,Account_2558,Rep_1,Mid,EMEA,Proposal,44585,0.6801550263581115,2025-03-21,1,2024-05-23,1
OPP_02559,Account_2559,Rep_10,SMB,APAC,Closed Lost,85814,0.38417423259862477,2025-05-13,0,2024-06-27,1
OPP_02560,Account_2560,Rep_20,Enterprise,APAC,Proposal,41264,0.40843660608196286,2025-04-23,0,2024-12-22,1
OPP_02561,Account_2561,Rep_3,SMB,APAC,Closed Lost,34326,0.6584274798290939,2025-06-23,0,2024-01-11,1
OPP_02562,Account_2562,Rep_6,SMB,EMEA,Negotiation,85816,0.5504426006725727,2025-06-22,0,2024-05-18,1
OPP_02563,Account_2563,Rep_7,Enterprise,AMER,Proposal,60261,0.31875637476146107,2025-01-21,0,2024-09-09,1
OPP_02564,Account_2564,Rep_20,Mid,APAC,Negotiation,35022,0.7613108135469002,2025-03-19,0,2024-12-10,1
OPP_02565,Account_2565,Rep_18,SMB,AMER,Negotiation,16667,0.1603098863199498,2025-05-30,0,2024-11-09,1
OPP_02566,Account_2566,Rep_11,Mid,EMEA,Qualification,19065,0.6568569506527504,2025-01-30,0,2024-01-19,1
OPP_02567,Account_2567,Rep_19,Enterprise,APAC,Negotiation,88191,0.24695759280036067,2025-01-23,0,2024-06-08,1
OPP_02568,Account_2568,Rep_5,SMB,AMER,Proposal,11006,0.8771577032971054,2025-01-05,0,2024-11-01,1
OPP_02569,Account_2569,Rep_19,Enterprise,EMEA,Qualification,72819,0.19108005461887534,2025-03-04,1,2024-05-01,1
OPP_02570,Account_2570,Rep_11,SMB,EMEA,Closed Lost,46076,0.7304501303745496,2025-02-28,1,2024-03-12,1
OPP_02571,Account_2571,Rep_12,Enterprise,AMER,Negotiation,69861,0.4836731279977512,2025-03-23,0,2024-02-24,1
OPP_02572,Account_2572,Rep_10,Enterprise,APAC,Closed Lost,97319,0.4266794860322512,2025-02-21,1,2024-06-17,1
OPP_02573,Account_2573,Rep_8,SMB,EMEA,Negotiation,51393,0.5370793312935522,2025-03-06,0,2024-04-08,1
OPP_02574,Account_2574,Rep_9,Mid,APAC,Proposal,4143,0.6263800678315626,2025-02-08,0,2024-03-10,1
OPP_02575,Account_2575,Rep_4,SMB,AMER,Negotiation,58505,0.3191198995338261,2025-01-03,0,2024-05-28,1
OPP_02576,Account_2576,Rep_5,Mid,EMEA,Negotiation,13417,0.3368424549662855,2025-06-19,0,2024-04-26,1
OPP_02577,Account_2577,Rep_8,Mid,EMEA,Closed Lost,32300,0.6299209730225772,2025-03-12,1,2024-01-26,1
OPP_02578,Account_2578,Rep_9,Mid,APAC,Proposal,93062,0.15853140927008003,2025-06-04,0,2024-09-04,1
OPP_02579,Account_2579,Rep_15,SMB,EMEA,Closed Lost,29896,0.3831541813615829,2025-06-05,0,2024-07-27,1
OPP_02580,Account_2580,Rep_15,SMB,AMER,Closed Lost,51629,1.0,2025-01-15,0,2024-08-14,1
OPP_02581,Account_2581,Rep_16,SMB,EMEA,Negotiation,28606,0.3063974070821438,2025-03-13,1,2024-04-23,1
OPP_02582,Account_2582,Rep_14,SMB,EMEA,Closed Lost,40916,0.7295605583519505,2025-03-11,0,2024-07-12,1
OPP_02583,Account_2583,Rep_8,Mid,EMEA,Proposal,62330,0.3828098462572376,2025-01-04,1,2024-11-16,1
OPP_02584,Account_2584,Rep_18,Enterprise,AMER,Closed Lost,8551,0.6018090289594288,2025-04-04,0,2024-01-10,1
OPP_02585,Account_2585,Rep_10,Mid,EMEA,Closed Won,57422,0.6308711381192436,2025-05-25,0,2024-04-04,1
OPP_02586,Account_2586,Rep_20,Mid,AMER,Qualification,68782,0.7257913470365895,2025-02-03,0,2024-04-30,1
OPP_02587,Account_2587,Rep_6,Enterprise,AMER,Closed Lost,66391,0.45994923463744486,2025-05-04,0,2024-05-05,1
OPP_02588,Account_2588,Rep_12,Mid,EMEA,Proposal,64411,0.8977769277509706,2025-05-14,0,2024-02-06,1
OPP_02589,Account_2589,Rep_2,Enterprise,APAC,Proposal,74185,0.38213268708296394,2025-02-05,0,2024-03-09,1
OPP_02590,Account_2590,Rep_7,Mid,EMEA,Negotiation,1888,0.546844082719912,2025-04-09,0,2024-10-23,1
OPP_02591,Account_2591,Rep_16,SMB,AMER,Qualification,58135,0.5490553864435215,2025-06-16,0,2024-06-22,1
OPP_02592,Account_2592,Rep_3,SMB,APAC,Proposal,30424,0.27560637601011695,2025-03-21,0,2024-02-14,1
OPP_02593,Account_2593,Rep_13,Mid,EMEA,Closed Won,42559,0.44282554900417587,2025-03-07,0,2024-05-02,1
OPP_02594,Account_2594,Rep_3,SMB,AMER,Qualification,12075,0.5323026998476814,2025-05-16,0,2024-01-27,1
OPP_02595,Account_2595,Rep_18,SMB,EMEA,Proposal,23699,0.41357579137411604,2025-05-23,0,2024-07-11,1
OPP_02596,Account_2596,Rep_11,Mid,EMEA,Qualification,48972,0.988184793091307,2025-04-01,0,2024-12-05,1
OPP_02597,Account_2597,Rep_8,Mid,APAC,Proposal,10950,0.3322752652800939,2025-03-21,1,2024-05-15,1
OPP_02598,Account_2598,Rep_6,Mid,APAC,Closed Won,6413,0.7358848936280855,2025-02-28,0,2024-07-13,1
OPP_02599,Account_2599,Rep_1,SMB,AMER,Closed Won,40305,0.6712919626297573,2025-01-10,0,2024-02-18,1
OPP_02600,Account_2600,Rep_1,SMB,APAC,Closed Lost,4569,0.4972275730991457,2025-01-07,0,2024-04-05,1
OPP_02601,Account_2601,Rep_8,Mid,APAC,Negotiation,67778,0.3269581892295506,2025-04-22,0,2024-04-30,1
OPP_02602,Account_2602,Rep_5,Enterprise,AMER,Proposal,31085,0.34634893592164595,2025-03-17,0,2024-09-05,1
OPP_02603,Account_2603,Rep_16,Mid,EMEA,Closed Lost,77023,0.3964065401566981,2025-01-12,0,2024-08-04,1
OPP_02604,Account_2604,Rep_11,Enterprise,AMER,Closed Won,84845,0.14285174361074737,2025-03-20,0,2024-04-23,1
OPP_02605,Account_2605,Rep_5,Enterprise,AMER,Negotiation,97307,0.2993069148401419,2025-02-15,0,2024-01-14,1
OPP_02606,Account_2606,Rep_4,Mid,APAC,Negotiation,93174,0.20350469692727147,2025-02-01,0,2024-03-02,1
OPP_02607,Account_2607,Rep_6,SMB,APAC,Closed Lost,37163,0.7691750006355433,2025-06-09,0,2024-02-12,1
OPP_02608,Account_2608,Rep_14,Mid,AMER,Closed Won,50592,0.6236924784776438,2025-04-25,0,2024-08-27,1
OPP_02609,Account_2609,Rep_19,Mid,EMEA,Proposal,88151,0.6571948197730921,2025-04-24,0,2024-04-05,1
OPP_02610,Account_2610,Rep_9,Mid,APAC,Closed Won,58333,0.6177663903083895,2025-05-06,1,2024-01-27,1
OPP_02611,Account_2611,Rep_12,Mid,AMER,Qualification,9039,0.5333935246668327,2025-03-31,0,2024-11-19,1
OPP_02612,Account_2612,Rep_11,Mid,APAC,Proposal,9198,0.7921360664258275,2025-03-02,0,2024-08-29,1
OPP_02613,Account_2613,Rep_14,SMB,AMER,Proposal,35354,0.37784746885365256,2025-03-02,0,2024-08-27,1
OPP_02614,Account_2614,Rep_16,Mid,APAC,Qualification,4824,0.521333931073409,2025-04-12,1,2024-10-30,1
OPP_02615,Account_2615,Rep_1,SMB,APAC,Qualification,51420,0.6494117655648246,2025-04-24,0,2024-03-07,1
